Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,daily_return,daily_sentiment,prev_return,volume_scaled
2018-01-12,247.41986083984375,247.5889844174419,245.78176654463016,246.08447737219623,90816100,0.006519040139760124,-0.041019230769230766,0.007296101299058444,-0.031543510271344985
2018-01-16,246.5740966796875,249.35168982795238,245.87078714264445,248.69290937234842,106555100,-0.003418335768540892,-0.12907333333333335,0.006519040139760124,0.2511531484679929
2018-01-17,248.9243927001953,249.31610739656406,246.5741316904318,247.51780059483406,113258800,0.009531804241225572,-0.10728444444444445,-0.003418335768540892,0.3715619159367584
2018-01-18,248.50592041015625,249.2359092342446,248.007352361072,248.80860400423003,100728000,-0.0016811220688326411,-0.0597232558139535,0.009531804241225572,0.14648946588714307
2018-01-19,249.6365509033203,249.6365509033203,248.505936185879,249.0934809144477,140920100,0.004549712503017833,0.14543076923076922,-0.0016811220688326411,0.8684014283826856
2018-01-22,251.66636657714844,251.66636657714844,249.36949183414262,249.42293216698891,91322400,0.008131083635321668,-0.014196296296296297,0.004549712503017833,-0.022449583190861676
2018-01-23,252.20045471191406,252.494227033789,251.3814078065627,251.71079795087158,97084700,0.00212220703954058,-0.023534782608695654,0.008131083635321668,0.08105019167753447
2018-01-24,252.10256958007812,253.4557754546145,250.9096303585672,252.85038100990093,134816100,-0.0003881243273242685,0.008560000000000002,0.00212220703954058,0.7587641957157488
2018-01-25,252.20938110351562,253.07293005545546,251.40815655918155,252.975014987883,84587300,0.0004236828034533957,-0.008569999999999994,-0.0003881243273242685,-0.14342234297708156
2018-01-26,255.12940979003906,255.17393886620084,252.79694472192352,253.055126424648,107743100,0.011577795693987092,-0.12683181818181818,0.0004236828034533957,0.27249145652964446
2018-01-29,253.4379119873047,254.99585900637356,253.27767252862603,254.5507312866396,90118300,-0.006629960082322195,-0.058975862068965504,0.011577795693987092,-0.044077072026749396
2018-01-30,250.8384552001953,253.49139980340493,250.3577095141209,251.58626672939553,131796400,-0.010256779527285542,-0.03703333333333333,-0.006629960082322195,0.70452573708463
2018-01-31,250.9630584716797,252.20941092897138,249.87694550851563,251.7019858642338,108364800,0.0004967470852303979,0.005170833333333333,-0.010256779527285542,0.28365814518446664
2018-02-01,250.6781463623047,251.99573435982157,249.8769217992437,250.2241345053547,90102500,-0.0011352750923185884,-0.06894782608695652,0.0004967470852303979,-0.04436086433935385
2018-02-02,245.22088623046875,249.47630639708228,245.18526840361181,249.34274633847912,173174800,-0.02176998757581594,0.009060000000000002,-0.0011352750923185884,1.447745473025911
2018-02-05,234.96519470214844,245.57705524707862,234.41324048145745,243.44044687053784,294681800,-0.04182225945746554,-0.03975769230769231,-0.02176998757581594,3.630198164648043
2018-02-06,239.59454345703125,240.1019957742592,230.30918215180586,231.41309062988736,355026800,0.019702274461335323,-0.0758061224489796,-0.04182225945746554,4.714087221870569
2018-02-07,238.29476928710938,242.4700437724352,238.2146223611282,239.03366960775674,167376100,-0.005424890530342896,-0.07545555555555555,0.019702274461335323,1.343591898146198
2018-02-08,229.35655212402344,238.73985365491706,229.3209342932395,238.59740950022584,246449500,-0.03750907831433237,-0.03153541666666667,-0.005424890530342896,2.763871838114377
2018-02-09,232.80186462402344,234.68029110269694,225.1634691182985,232.17867476912303,283565300,0.01502164410867568,-0.150725,-0.03750907831433237,3.430528718884281
2018-02-12,236.22044372558594,237.70718269585691,232.94430927628497,234.87614892725603,143736000,0.014684500517569088,-0.025280952380952376,0.01502164410867568,0.9189793254119824
2018-02-14,240.00408935546875,240.36909754157975,235.29462794832017,235.3035392013938,120735700,0.013496614054829825,-0.06626428571428572,0.014684500517569088,0.5058585451843698
2018-02-15,243.06654357910156,243.07545483113753,239.27404512115478,241.76677769906092,111200300,0.01276000851425918,0.5423,0.013496614054829825,0.33458808837370313
2018-02-16,243.1376953125,245.10517976141142,242.38988386429256,242.4344129456227,160420100,0.00029272532677993013,-0.06994500000000001,0.01276000851425918,1.2186514344451476
2018-02-20,241.61537170410156,243.63626936494578,240.8141470735902,242.1762370959932,86369700,-0.00626115833845442,-0.015875000000000007,0.00029272532677993013,-0.1114076962690953
2018-02-21,240.41351318359375,244.5710187771023,240.31559810874418,242.06049147228845,98883700,-0.004974263483449648,-0.13824782608695652,-0.00626115833845442,0.11336299992914314
2018-02-22,240.7250518798828,243.0842232282993,240.04847625842123,241.34824151988946,110511300,0.0012958451967346463,-0.10875365853658536,-0.004974263483449648,0.3222125881594961
2018-02-23,244.5621795654297,244.5621795654297,241.48190189860867,241.96264766992383,92766400,0.015939876866083447,0.009000000000000003,0.0012958451967346463,0.0034868787965329456
2018-02-26,247.40203857421875,247.49998082286467,245.05177779651797,245.64823386497073,86491400,0.011612012183712439,0.06575555555555555,0.015939876866083447,-0.10922177700049009
2018-02-27,244.3128662109375,248.31013279452208,244.25054179125993,247.5890006796563,99099200,-0.012486446680408103,0.08909787234042553,0.011612012183712439,0.11723371153460266
2018-02-28,241.83795166015625,245.87972008162694,241.51747265406172,245.42568098787888,121907800,-0.010130103212183772,0.11742222222222222,-0.012486446680408103,0.5269112647795396
2018-03-01,238.32144165039062,243.19114100527594,236.80799622069966,241.6242824115672,176855100,-0.014540769906566275,-0.067,-0.010130103212183772,1.5138493241700997
2018-03-02,239.54995727539062,240.1197338821233,235.7574870145464,236.6299200869954,139083200,0.005154868217028374,-0.01175384615384616,-0.014540769906566275,0.8354078778116016
2018-03-05,242.3187255859375,242.9419155061438,238.24133885454327,238.34819237081197,97307400,0.011558208325471941,0.031176923076923078,0.005154868217028374,0.0850502263621555
2018-03-06,242.93295288085938,243.38699193152036,241.41950749095267,243.306845019155,79213200,0.002534790876919102,-0.002725000000000003,0.011558208325471941,-0.23994944849401886
2018-03-07,242.8439483642578,243.200045209989,240.5471006161109,240.74295795653023,87063500,-0.0003663748188382776,-0.09417916666666666,0.002534790876919102,-0.09894598066878062
2018-03-08,244.0190887451172,244.14371041345154,242.52346571442015,243.52943181719252,66901200,0.0048390762412440225,-0.046923999999999993,-0.0003663748188382776,-0.46109191386022563
2018-03-09,248.26560974121094,248.26560974121094,245.12300811797212,245.44351430663954,113625300,0.01740241313879065,-0.1410911111111111,0.0048390762412440225,0.37814481989685544
2018-03-12,247.95399475097656,249.1914631497906,247.56228009008913,248.5593892431776,71924800,-0.001255167763908993,-0.054596296296296296,0.01740241313879065,-0.37086032768302646
2018-03-13,246.35157775878906,249.63662372353372,245.73729910401892,249.12917141421056,91968900,-0.0064625576764626436,-0.09187391304347826,-0.001255167763908993,-0.010837448374483128
2018-03-14,245.08734130859375,247.50883748402978,244.52650313527727,247.32189142625762,105895100,-0.005131838252049548,0.003872,-0.0064625576764626436,0.23929853287818653
2018-03-15,244.82034301757812,246.2536418031156,244.31289069525897,245.60377246218647,83433000,-0.001089400576912869,-0.05945555555555556,-0.005131838252049548,-0.16415534718210206
2018-03-16,245.0858612060547,246.1495109515155,245.0322340993312,245.35399673967217,100343700,0.0010845429967292208,-0.03228461538461539,-0.001089400576912869,0.1395868465368967
2018-03-19,241.76963806152344,245.26448150984592,240.09819712477199,244.32598035327777,109208400,-0.013530862727912152,0.003055555555555548,0.0010845429967292208,0.29881049929289194
2018-03-20,242.180908203125,242.82446067288464,241.4926482990443,242.17196126080816,59757300,0.0017010826706738147,-0.056464197530864194,-0.013530862727912152,-0.5894073506966165
2018-03-21,241.716064453125,244.25451342863943,241.50155609040112,242.13616151496507,78709600,-0.001919407080636315,-0.006704597701149425,0.0017010826706738147,-0.2489948794198166
2018-03-22,235.67384338378906,240.32169717022134,235.39673372191112,239.4636364719544,148785900,-0.024997184539663375,-0.010085,-0.001919407080636315,1.0096833000588965
2018-03-23,230.65054321289062,236.45146118503908,230.45390146337277,236.1207517147721,183534800,-0.021314627447722834,-0.00749620253164557,-0.024997184539663375,1.6338270147083267
2018-03-26,236.96090698242188,237.24693629092693,231.86614290129953,234.2973374690801,141956100,0.027358980740430194,0.019293749999999995,-0.021314627447722834,0.8870095825509272
2018-03-27,232.92979431152344,238.44465546466338,231.3566603779407,237.9083846029933,129941400,-0.017011720296957966,0.008713793103448275,0.027358980740430194,0.671207082661765
2018-03-28,232.2415771484375,234.75324010486088,231.12430051972626,233.06390474916398,146452300,-0.0029546119899350742,0.03816705882352941,-0.017011720296957966,0.9677682531795447
2018-03-29,235.2090301513672,237.09500696191495,232.25048432724498,233.3945743080784,111601600,0.012777440798350304,-0.07660602409638555,-0.0029546119899350742,0.3417960538830809
2018-04-02,230.13217163085938,235.19120347155643,227.62946925847035,234.67277184132416,186286300,-0.021584454122533625,-0.06575254237288136,0.012777440798350304,1.6832481886406787
2018-04-03,233.08175659179688,233.5644277024605,229.56904564016983,231.3835016791771,119956900,0.012816917078715795,-0.014849367088607592,-0.021584454122533625,0.4918700987883982
2018-04-04,235.5755157470703,236.29056180362554,229.3545277678125,229.48859549375928,123715300,0.010699074829956912,-0.04774807692307692,0.012816917078715795,0.559376746110714
2018-04-05,237.43472290039062,238.32854427445815,236.25487214007816,237.35425497273255,82652600,0.007892191798558823,0.006712987012987014,0.010699074829956912,-0.17817253204010952
2018-04-06,232.14321899414062,236.96090057655272,230.6058455990567,235.4503680008432,179521200,-0.02228614181452271,-0.16074197530864195,0.007892191798558823,1.5617365826912857
2018-04-09,233.287353515625,236.71962394925026,232.33990514329795,233.61806302406322,105442900,0.004928571794781789,-0.03306463414634146,-0.02228614181452271,0.2311763250452919
2018-04-10,236.99667358398438,237.79218750431676,235.05709695460718,236.21010660391627,103529000,0.015900219246608005,0.012023999999999996,0.004928571794781789,0.19679973598873057
2018-04-11,235.7542724609375,237.43466056739956,235.42356300371483,235.49505669287524,91140200,-0.0052422724093914574,0.02664731182795699,0.015900219246608005,-0.025722175555199144
2018-04-12,237.69387817382812,238.65027345669506,236.9162580516454,237.0950332123296,68890500,0.008227234622914414,0.027111999999999997,-0.0052422724093914574,-0.42536102478022275
2018-04-13,236.99667358398438,239.13291923563548,235.97773165235574,239.01671812122675,85079200,-0.0029332038132420246,-0.0050171428571428546,0.008227234622914414,-0.1345870620549213
2018-04-16,238.94512939453125,239.72277649106988,237.8189336081203,238.6501804992746,63405300,0.008221447926172631,-0.042909210526315786,-0.0029332038132420246,-0.5238836572547775
2018-04-17,241.50157165527344,242.1093635736693,240.21446684145835,240.7328711772053,64682000,0.010698867422910041,-0.016413157894736845,0.008221447926172631,-0.500952160704011
2018-04-18,241.68032836914062,242.49368166054583,241.2155238857566,241.9484638193557,57303900,0.0007401886150966153,-0.051865079365079364,0.010698867422910041,-0.633474189920906
2018-04-19,240.33966064453125,241.22453514343064,239.29387755534185,241.0189463919447,77655900,-0.005547276990461758,-0.07345714285714286,0.0007401886150966153,-0.26792095282433026
2018-04-20,238.30162048339844,240.49149299837487,237.40779942051077,240.26803773265294,99953100,-0.008479832898437567,-0.038433749999999996,-0.005547276990461758,0.132571069492384
2018-04-23,238.26593017578125,239.44578073774375,237.17546719165088,238.88266900238622,65558000,-0.0001497694709116093,-0.06018064516129032,-0.008479832898437567,-0.4852178527393589
2018-04-24,235.05714416503906,239.52625083370634,233.53763698678722,239.30279550027296,112885500,-0.01346724648536568,0.04713086419753087,-0.0001497694709116093,0.36485687351300883
2018-04-25,235.6381072998047,236.08501793769764,233.15328524421025,234.9945548901484,103840900,0.0024715825457222174,-0.007225742574257424,-0.01346724648536568,0.2024019399318527
2018-04-26,238.03355407714844,238.87374830200062,236.22804482654166,236.674955487537,67731900,0.010165786870355298,0.0811202380952381,0.0024715825457222174,-0.44617126360196474
2018-04-27,238.25692749023438,238.95410679059268,237.30947939685652,238.65021091887266,57053600,0.0009384114519146447,-0.027989705882352944,0.010165786870355298,-0.6379699630756462
2018-04-30,236.42465209960938,239.44577209133294,236.35313112902267,238.88266037630945,82182300,-0.0076903341696122895,-0.015982352941176465,0.0009384114519146447,-0.1866198437247852
2018-05-01,236.8448028564453,236.95205705938773,234.27951254217297,235.85264692469957,74203400,0.0017771021469408232,0.04102528735632184,-0.0076903341696122895,-0.32993316543615847
2018-05-02,235.25381469726562,237.47047441834962,234.86053108018314,236.64817396609772,86368900,-0.006717429050550061,0.028668965517241383,0.0017771021469408232,-0.11142206550011324
2018-05-03,234.73532104492188,235.39674000945507,231.54437278902358,234.41355850344905,136311500,-0.002203975536001268,-0.054737681159420286,-0.006717429050550061,0.7856238807960465
2018-05-04,237.7742919921875,238.4625517336527,233.4213873654034,233.7520968258316,91222100,0.012946372679397689,-0.018002857142857147,-0.002203975536001268,-0.0242511255297368
2018-05-07,238.5787353515625,239.56191672054447,237.85471517963686,238.55192181017674,55304900,0.0033832226042394,-0.07241,0.012946372679397689,-0.6693793059270015
2018-05-08,238.5787353515625,238.94517799141667,236.99665457803698,238.2033184949068,67499200,0.0,-0.018612499999999994,0.0033832226042394,-0.4503509136743101
2018-05-09,240.88479614257812,241.21550559852417,238.73068393163163,239.25803512858022,59666100,0.009665827038681796,-0.030101408450704224,0.0,-0.5910454430326625
2018-05-10,243.13720703125,243.4679437528163,241.52833995401926,241.6355941222006,72063900,0.009350573073689139,-0.01461875,0.009665827038681796,-0.3683618776397809
2018-05-11,243.8790740966797,244.14720949544443,242.74390392831825,243.26233540226764,59871500,0.0030512280472743125,0.033018181818181815,0.009350573073689139,-0.5873561429688046
2018-05-14,243.995361328125,244.9785429888378,243.44116917962035,244.31712392022823,54790600,0.0004768233267902211,0.11599404761904761,0.0030512280472743125,-0.6786169253176643
2018-05-15,242.31495666503906,242.77078697344325,241.35856134020702,242.7529203674948,87036100,-0.006887035285995213,-0.015052272727272727,0.0004768233267902211,-0.09943812683114531
2018-05-16,243.33389282226562,243.79869733821397,242.32387042692903,242.35071125108945,53942600,0.004205007281639084,-0.06836060606060605,-0.006887035285995213,-0.6938483101966882
2018-05-17,243.12826538085938,244.21872812084334,242.34169851565747,243.06569136266086,56536400,-0.0008450423367715176,-0.0075747368421052634,0.004205007281639084,-0.647259670928749
2018-05-18,242.52052307128906,243.14620889669374,242.16300000416993,242.7797388877866,64368000,-0.002499677726151228,-0.051778723404255315,-0.0008450423367715176,-0.5065920838785554
2018-05-21,244.34393310546875,244.88917830203349,243.62888695094637,244.02217051911236,58025900,0.007518580329153091,-0.05707567567567568,-0.002499677726151228,-0.6205059589272086
2018-05-22,243.66461181640625,245.1304918433957,243.3339022993385,244.87127602842583,52966400,-0.0027801848011068664,-0.07884133333333333,0.007518580329153091,-0.7113823643463382
2018-05-23,244.33497619628906,244.3618170213195,242.2166240907364,242.37753265461296,64694200,0.0027511766065886345,-0.11414202898550725,-0.0027801848011068664,-0.5007330299309873
2018-05-24,243.83441162109375,244.20982852581258,242.02890262303782,243.93274613693416,76043800,-0.0020486816213868275,-0.028432051282051278,0.0027511766065886345,-0.296876749479371
2018-05-25,243.25341796875,243.88802334097002,242.7439333720457,243.25341796875,56374800,-0.002382738549826069,-0.06573835616438356,-0.0020486816213868275,-0.6501622555943743
2018-05-29,240.45582580566406,242.3775636582348,239.32962937803833,241.60886306175357,115908600,-0.011500731157024657,-0.06163863636363636,-0.002382738549826069,0.4191564013759539
2018-05-30,243.66461181640625,244.1115224669867,241.7071682619442,241.77866196404207,69678400,0.013344596663403374,-0.020766216216216212,-0.011500731157024657,-0.4112091283814221
2018-05-31,242.17198181152344,243.55739412504138,241.56418978219074,243.25349811037503,93519900,-0.006125756193137599,-0.10020000000000001,0.013344596663403374,0.017020898261561924
2018-06-01,244.54946899414062,244.85336490801586,243.4142986905922,243.485819656949,71258400,0.009817350317872453,-0.10077798165137615,-0.006125756193137599,-0.3828298971209764
2018-06-04,245.71142578125,245.9706415493243,245.13939443617093,245.38071632401198,45385200,0.004751418156369924,-0.11642666666666666,0.009817350317872453,-0.8475523820879145
2018-06-05,245.8902587890625,246.2745954229391,245.0679311452387,245.84555135521413,51135000,0.0007278172239808534,-0.0485987012987013,0.004751418156369924,-0.7442771264541738
2018-06-06,247.9459686279297,248.05322279597692,245.88124406125428,246.50692974453696,62732200,0.008360273599250956,-0.03190266666666667,0.0007278172239808534,-0.5359735690025028
2018-06-07,247.91917419433594,248.73255473439278,246.99853947796524,248.4376057495296,72969400,-0.00010806561502907375,-0.05823157894736842,0.008360273599250956,-0.35209770428134196
2018-06-08,248.652099609375,248.70572669440628,247.28455438656607,247.4543825815837,72139700,0.0029563079072880694,-0.024544,-0.00010806561502907375,-0.36700039300083037
2018-06-11,248.98284912109375,249.7068421627629,248.75939380509067,248.87559493377393,58892500,0.0013301697924061884,-0.11734761904761905,0.0029563079072880694,-0.6049404894270174
2018-06-12,249.3046112060547,249.67105387951588,248.6521119361526,249.4029184410669,72329000,0.0012923062214797998,0.04804947368421053,0.0013301697924061884,-0.3636002737112086
2018-06-13,248.50906372070312,249.80511514513583,248.3034750608145,249.54589940479858,79070600,-0.00319106606774322,-0.017430769230769236,0.0012923062214797998,-0.24251076392296794
2018-06-14,249.13478088378906,249.67105175612613,248.53590870667,249.385049716632,77097600,0.0025178846747786476,0.05528225806451613,-0.00319106606774322,-0.2779488799209801
2018-06-15,248.81692504882812,249.15810660542257,247.2187804414169,248.34107377245678,120041600,-0.001275838860529066,-0.04944705882352941,0.0025178846747786476,0.4933914411224234
2018-06-18,248.30511474609375,248.43082473182312,246.85961430861795,247.34442522568324,52917600,-0.0020569754353886305,-0.04496268656716418,-0.001275838860529066,-0.712258887438433
2018-06-19,247.353515625,247.57797435061252,245.58477977118346,246.00676327132487,97531500,-0.0038323782499076753,-0.112085,-0.0020569754353886305,0.08907540720105796
2018-06-20,247.7754669189453,248.44884300825655,247.43428531640205,248.04480639477254,53785500,0.001705863338465896,-0.0009695121951219487,-0.0038323782499076753,-0.6966700679378376
2018-06-21,246.22222900390625,247.78448032871412,245.7194436625129,247.76650609525615,71061400,-0.006268731664007654,0.03260379746835442,0.001705863338465896,-0.3863683202591459
2018-06-22,246.67117309570312,247.61391626248277,246.44671435119594,247.49719333137918,54898500,0.0018233288424569505,-0.05959523809523809,-0.006268731664007654,-0.6766788752841186
2018-06-25,243.313232421875,245.6655552295961,241.60735177045268,245.50395154045736,137854200,-0.013613024301487031,-0.03491294117647059,0.0018233288424569505,0.8133331466602803
2018-06-26,243.85195922851562,244.71387304259048,243.12471516667964,243.8878802956947,68547400,0.0022141286821035777,-0.09219152542372881,-0.013613024301487031,-0.43152362873304484
2018-06-27,241.83180236816406,245.89000569131707,241.67915840037446,244.44450485399736,105110700,-0.00828435771745617,-0.11404133333333334,0.0022141286821035777,0.22520950186508934
2018-06-28,243.21450805664062,243.98663291509155,241.05968238708726,241.77796674352058,76650500,0.005717633805546907,-0.07965,-0.00828435771745617,-0.2859794839061353
2018-06-29,243.56463623046875,245.70148755057133,243.44791331638405,244.31881421407934,97592500,0.0014395858891220747,0.042970149253731334,0.005717633805546907,0.09017106106617642
2018-07-02,244.08529663085938,244.24692767963154,241.7329744068913,241.97540728018103,63554800,0.002137668293922479,-0.11288133333333335,0.0014395858891220747,-0.5211984072082986
2018-07-03,243.22335815429688,245.0908692395996,242.79241513440718,244.99209319771873,42187100,-0.003531300280926186,-0.025716071428571432,0.002137668293922479,-0.9049951792360355
2018-07-05,245.20762634277344,245.2704813488846,243.2772871816851,244.36368691677973,56925900,0.008158213929509994,-0.08525,-0.003531300280926186,-0.640263651576886
2018-07-06,247.28172302246094,247.65879837138314,244.84857049121615,245.23466035763548,66493700,0.00845853251231321,-0.1567030303030303,0.008158213929509994,-0.4684112409099925
2018-07-09,249.50827026367188,249.56213815641587,248.2513071000756,248.29618787744826,50550400,0.009004091422513572,-0.07849848484848485,0.00845853251231321,-0.7547774420205386
2018-07-10,250.40606689453125,250.5048429493551,249.6698359394365,249.9661367041702,51966800,0.003598264017103059,0.011266101694915256,0.009004091422513572,-0.7293367185032632
2018-07-11,248.57449340820312,249.63395914185463,248.26923290858818,248.83487313424575,77054700,-0.007314413380805074,-0.09473513513513514,0.003598264017103059,-0.27871942993431753
2018-07-12,250.82810974121094,250.88197763853057,249.23895197079327,249.84947307357862,60124700,0.009066160820076385,-0.026094999999999997,-0.007314413380805074,-0.5828082813516243
2018-07-13,251.02560424804688,251.33086476265402,250.19062454046778,250.648529012249,48216000,0.0007873699125655609,-0.03010102040816327,0.009066160820076385,-0.7967068581309085
2018-07-16,250.80113220214844,251.21412847639968,250.3522148693459,251.07049904167368,48201000,-0.0008942197214139025,0.046003409090909095,0.0007873699125655609,-0.796976281212495
2018-07-17,251.81573486328125,252.2107843788876,249.96619731282624,250.02006521043216,52315500,0.004045446893417681,-0.030916091954022992,-0.0008942197214139025,-0.7230735299333155
2018-07-18,252.34539794921875,252.4531337204479,251.44756332265786,251.8964806359383,44593500,0.0021033756537298665,0.014636263736263738,0.004045446893417681,-0.8617725323340505
2018-07-19,251.39373779296875,252.0581267606467,250.90889934101142,251.67206438211724,61412100,-0.003771260201232196,-0.07030099009900989,0.0021033756537298665,-0.5596845963359928
2018-07-20,251.1064453125,251.82472963532325,250.94484161476925,251.18724716136538,82337700,-0.00114279887395341,-0.02462647058823529,-0.003771260201232196,-0.183828620599549
2018-07-23,251.57333374023438,251.77981821810025,250.5497888682655,250.89995760859534,47047600,0.0018593247463374318,-0.004108620689655177,-0.00114279887395341,-0.8176931200326203
2018-07-24,252.83912658691406,253.6920802077625,251.9592664303871,253.00075759910118,68026900,0.005031506431387944,-0.00847865168539326,0.0018593247463374318,-0.44087260966409675
2018-07-25,254.9940643310547,255.31727169959186,252.54296552067572,252.5878462997249,78882900,0.008522959928038976,-0.010284848484848485,0.005031506431387944,-0.24588214475055378
2018-07-26,254.39251708984375,255.08384004407264,254.16805838265645,254.26683446168602,57919500,-0.002359063701302344,0.015221333333333335,0.008522959928038976,-0.6224170666525957
2018-07-27,252.6686553955078,254.82345321317564,251.7348996279468,254.724677147503,76768700,-0.006776385225698789,0.06583255813953488,-0.002359063701302344,-0.28385643002323363
2018-07-30,251.34881591796875,252.91103940805223,250.8190693738886,252.74943575040328,63742500,-0.005223597978439742,-0.007005084745762709,-0.006776385225698789,-0.5178270263807128
2018-07-31,252.58790588378906,253.20741421936685,251.73497908245332,252.1210415525237,68570500,0.004929762494782164,-0.01107659574468085,-0.005223597978439742,-0.4311087171874016
2018-08-01,252.16587829589844,253.3061460707818,251.5104764029916,252.79437363952286,53853300,-0.0016708147067214796,0.03881923076923077,0.004929762494782164,-0.6954522756090665
2018-08-02,253.5396270751953,253.71019050953666,250.63961029541662,250.84612219977498,63426400,0.005447798046985808,-0.056721428571428575,-0.0016708147067214796,-0.5235046687866791
2018-08-03,254.62596130371094,254.6798292011158,253.48569354257066,253.6652714670832,53935400,0.004284672345098217,0.05764358974358974,0.005447798046985808,-0.6939776332758497
2018-08-06,255.5597381591797,255.87395845324045,254.26685371589826,254.6619032624424,39400900,0.003667249210126622,0.0033288135593220296,0.004284672345098217,-0.9550396185637909
2018-08-07,256.4035949707031,256.78968467545286,256.0983344923398,256.2330316031588,43196600,0.0033019943501344518,0.04698939393939394,0.003667249210126622,-0.8868630058452635
2018-08-08,256.2959289550781,256.69996559802166,255.8290646963561,256.23310133929965,42114600,-0.00041990836999494796,-0.08545921052631579,0.0033019943501344518,-0.906297390797037
2018-08-09,255.94578552246094,256.75383140200915,255.81111577582706,256.3587818787198,35717000,-0.0013661685304355853,0.04070819672131148,-0.00041990836999494796,-1.0212081312475605
2018-08-10,254.23086547851562,255.0389111921385,253.51258131105357,254.49124520170432,77076000,-0.006700325385099237,-0.18894081632653062,-0.0013661685304355853,-0.2783368491584647
2018-08-13,253.2792205810547,255.1287582086719,252.9829197321161,254.50924996061372,65732900,-0.003743231159874072,-0.10163898305084745,-0.006700325385099237,-0.4820763796080602
2018-08-14,254.89529418945312,255.1377271212409,253.62038411756262,254.0154336214637,43842000,0.006380600843175932,-0.04260338983050847,-0.003743231159874072,-0.8752706287215345
2018-08-15,252.99183654785156,253.6741996227069,251.53734885649195,253.53054279643536,102925400,-0.007467606052337761,-0.05469176470588235,0.006380600843175932,0.18595815118568942
2018-08-16,255.03900146484375,255.9188896065246,254.41050602082183,254.44642709184427,69967900,0.008091822032388007,-0.016674137931034484,-0.007467606052337761,-0.40600926290680245
2018-08-17,255.93675231933594,256.38566966044186,254.41940951441867,254.8324057963089,65618500,0.00352005320494464,-0.024223076923076913,0.008091822032388007,-0.4841311796436267
2018-08-20,256.4844970703125,256.7538365690005,255.93680355665282,256.394708104168,39807500,0.0021401566832930374,-0.06848441558441558,0.00352005320494464,-0.9477364568989193
2018-08-21,257.08599853515625,257.9568993369797,256.52035825977975,257.0051966957799,67272000,0.00234517669377432,0.027814814814814817,0.0021401566832930374,-0.4544317752834071
2018-08-22,256.93341064453125,257.4631299171632,256.40366397215416,256.6730308665443,44993300,-0.0005935285915780186,0.026847619047619047,0.00234517669377432,-0.8545915091328313
2018-08-23,256.5921630859375,257.6246674164315,256.2689283756746,256.7537667411999,49204900,-0.0013281556405517758,-0.05169714285714285,-0.0005935285915780186,-0.7789446924388486
2018-08-24,258.1364440917969,258.28010092103995,257.1218865725878,257.17575445858665,57487400,0.006018426234405849,-0.08564666666666666,-0.0013281556405517758,-0.6301782475561644
2018-08-27,260.1745300292969,260.282265805926,259.1869064106305,259.3485100755742,57072400,0.007895382400073814,-0.030430645161290324,0.006018426234405849,-0.6376322861467244
